source name	characteristics[organism]	characteristics[strain]	characteristics[organism part]	characteristics[biological replicate]	material type	assay name	technology type	comment[data file]	comment[instrument]	comment[technical replicate]	comment[fraction identifier]	comment[dissociation method]	comment[modification parameters]	comment[modification parameters.1]	comment[modification parameters.2]	comment[cleavage agent details]	comment[proteomics data acquisition method]	comment[label]	factor value[strain]	factor value[condition]
TW14359_Intracellular	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Intracellular run 2	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_01_20.RAW	NT=LTQ Orbitrap;AC=MS:1000449	2	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	intracellular proteins
TW14359_Intracellular	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Intracellular run 3	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_01_21.RAW	NT=LTQ Orbitrap;AC=MS:1000449	3	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	intracellular proteins
TW14359_Intracellular	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Intracellular run 4	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_01_22.RAW	NT=LTQ Orbitrap;AC=MS:1000449	4	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	intracellular proteins
TW14359_Intracellular	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Intracellular run 5	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_01_23.RAW	NT=LTQ Orbitrap;AC=MS:1000449	5	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	intracellular proteins
TW14359_Intracellular	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Intracellular run 6	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_01_24.RAW	NT=LTQ Orbitrap;AC=MS:1000449	6	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	intracellular proteins
TW14359_Intracellular	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Intracellular run 7	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_01_25.RAW	NT=LTQ Orbitrap;AC=MS:1000449	7	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	intracellular proteins
TW14359_Intracellular	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Intracellular run 8	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_01_26.RAW	NT=LTQ Orbitrap;AC=MS:1000449	8	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	intracellular proteins
TW14359_Intracellular	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Intracellular run 9	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_01_27.RAW	NT=LTQ Orbitrap;AC=MS:1000449	9	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	intracellular proteins
TW14359_Intracellular	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Intracellular run 10	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_01_28.RAW	NT=LTQ Orbitrap;AC=MS:1000449	10	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	intracellular proteins
TW14359_Intracellular	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Intracellular run 11	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_01_29.RAW	NT=LTQ Orbitrap;AC=MS:1000449	11	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	intracellular proteins
TW14359_Intracellular	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Intracellular run 12	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_01_30.RAW	NT=LTQ Orbitrap;AC=MS:1000449	12	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	intracellular proteins
TW14359_Intracellular	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Intracellular run 13	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_02_18.RAW	NT=LTQ Orbitrap;AC=MS:1000449	13	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	intracellular proteins
Sakai_Intracellular	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Intracellular run 1	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_02_19.RAW	NT=LTQ Orbitrap;AC=MS:1000449	1	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	intracellular proteins
Sakai_Intracellular	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Intracellular run 2	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_02_20.RAW	NT=LTQ Orbitrap;AC=MS:1000449	2	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	intracellular proteins
Sakai_Intracellular	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Intracellular run 3	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_02_21.RAW	NT=LTQ Orbitrap;AC=MS:1000449	3	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	intracellular proteins
Sakai_Intracellular	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Intracellular run 4	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_02_22.RAW	NT=LTQ Orbitrap;AC=MS:1000449	4	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	intracellular proteins
Sakai_Intracellular	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Intracellular run 5	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_02_23.RAW	NT=LTQ Orbitrap;AC=MS:1000449	5	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	intracellular proteins
Sakai_Intracellular	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Intracellular run 6	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_02_24.RAW	NT=LTQ Orbitrap;AC=MS:1000449	6	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	intracellular proteins
Sakai_Intracellular	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Intracellular run 7	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_02_25.RAW	NT=LTQ Orbitrap;AC=MS:1000449	7	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	intracellular proteins
Sakai_Intracellular	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Intracellular run 8	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_02_26.RAW	NT=LTQ Orbitrap;AC=MS:1000449	8	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	intracellular proteins
Sakai_Intracellular	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Intracellular run 9	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_02_27.RAW	NT=LTQ Orbitrap;AC=MS:1000449	9	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	intracellular proteins
Sakai_Intracellular	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Intracellular run 10	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_02_28.RAW	NT=LTQ Orbitrap;AC=MS:1000449	10	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	intracellular proteins
Sakai_Intracellular	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Intracellular run 11	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_02_29.RAW	NT=LTQ Orbitrap;AC=MS:1000449	11	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	intracellular proteins
Sakai_Intracellular	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Intracellular run 12	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_02_30.RAW	NT=LTQ Orbitrap;AC=MS:1000449	12	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	intracellular proteins
