source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cell type]	characteristics[age]	characteristics[developmental stage]	characteristics[culture medium]	characteristics[enrichment process]	characteristics[individual]	characteristics[sex]	characteristics[treatment]	characteristics[compound]	characteristics[dose]	characteristics[exposure duration]	characteristics[sampling time]	characteristics[biological replicate]	material type	assay name	technology type	comment[instrument]	comment[label]	comment[fraction identifier]	comment[proteomics data acquisition method]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[collision energy]	comment[dissociation method]	comment[file uri]	comment[fragment mass tolerance]	comment[ms1 scan range]	comment[ms2 scan range]	comment[precursor mass tolerance]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[treatment]
PXD036826-phospho-Sample-39	Homo sapiens	Rectum	Rectal adenocarcinoma	SW837	CVCL_1729	cell line	53Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	male	metformin	metformin	10 mM	24 hour	24 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_126.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_126.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-39	Homo sapiens	Rectum	Rectal adenocarcinoma	SW837	CVCL_1729	cell line	53Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	male	metformin	metformin	10 mM	24 hour	24 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_122.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_122.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-39	Homo sapiens	Rectum	Rectal adenocarcinoma	SW837	CVCL_1729	cell line	53Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	male	metformin	metformin	10 mM	24 hour	24 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_79.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_79.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-40	Homo sapiens	Rectum	Rectal adenocarcinoma	SW837	CVCL_1729	cell line	53Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	male	metformin	metformin	10 mM	30 minute	30 minute	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_93.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_93.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-40	Homo sapiens	Rectum	Rectal adenocarcinoma	SW837	CVCL_1729	cell line	53Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	male	metformin	metformin	10 mM	30 minute	30 minute	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_88.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_88.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-40	Homo sapiens	Rectum	Rectal adenocarcinoma	SW837	CVCL_1729	cell line	53Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	male	metformin	metformin	10 mM	30 minute	30 minute	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_96.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_96.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-41	Homo sapiens	colon	colon adenocarcinoma	SW948	CVCL_0632	cell line	81Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	female	control	not applicable	not applicable	not applicable	0 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_67.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_67.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-41	Homo sapiens	colon	colon adenocarcinoma	SW948	CVCL_0632	cell line	81Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	female	control	not applicable	not applicable	not applicable	0 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200908_Erli_pos_135.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200908_Erli_pos_135.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-41	Homo sapiens	colon	colon adenocarcinoma	SW948	CVCL_0632	cell line	81Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	female	control	not applicable	not applicable	not applicable	0 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_20.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-42	Homo sapiens	colon	colon adenocarcinoma	SW948	CVCL_0632	cell line	81Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	female	control	not applicable	not applicable	not applicable	24 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_109.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_109.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-42	Homo sapiens	colon	colon adenocarcinoma	SW948	CVCL_0632	cell line	81Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	female	control	not applicable	not applicable	not applicable	24 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200908_Erli_pos_22.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200908_Erli_pos_22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-42	Homo sapiens	colon	colon adenocarcinoma	SW948	CVCL_0632	cell line	81Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	female	control	not applicable	not applicable	not applicable	24 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200819_Erli_phos_8rep.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200819_Erli_phos_8rep.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-43	Homo sapiens	colon	colon adenocarcinoma	SW948	CVCL_0632	cell line	81Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	female	metformin	metformin	10 mM	24 hour	24 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_61.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_61.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-43	Homo sapiens	colon	colon adenocarcinoma	SW948	CVCL_0632	cell line	81Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	female	metformin	metformin	10 mM	24 hour	24 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200908_Erli_pos_100.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200908_Erli_pos_100.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-43	Homo sapiens	colon	colon adenocarcinoma	SW948	CVCL_0632	cell line	81Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	female	metformin	metformin	10 mM	24 hour	24 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200908_Erli_pos_134.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200908_Erli_pos_134.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-44	Homo sapiens	colon	colon adenocarcinoma	SW948	CVCL_0632	cell line	81Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	female	metformin	metformin	10 mM	30 minute	30 minute	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_43.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-44	Homo sapiens	colon	colon adenocarcinoma	SW948	CVCL_0632	cell line	81Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	female	metformin	metformin	10 mM	30 minute	30 minute	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_55.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_55.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-44	Homo sapiens	colon	colon adenocarcinoma	SW948	CVCL_0632	cell line	81Y	adult	Leibovitz L-15	enrichment of phosphorylated protein	not available	female	metformin	metformin	10 mM	30 minute	30 minute	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_63.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_63.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	metformin
PXD036826-phospho-Sample-45	Homo sapiens	lung	colon adenocarcinoma	T84	CVCL_0555	cell line	72Y	adult	DMEM/F-12	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	0 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_133.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_133.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-45	Homo sapiens	lung	colon adenocarcinoma	T84	CVCL_0555	cell line	72Y	adult	DMEM/F-12	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	0 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_102.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_102.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-45	Homo sapiens	lung	colon adenocarcinoma	T84	CVCL_0555	cell line	72Y	adult	DMEM/F-12	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	0 hour	3	cell line	run 3	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_9_rep.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_9_rep.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-46	Homo sapiens	lung	colon adenocarcinoma	T84	CVCL_0555	cell line	72Y	adult	DMEM/F-12	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	24 hour	1	cell line	run 1	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200908_Erli_pos_7.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200908_Erli_pos_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
PXD036826-phospho-Sample-46	Homo sapiens	lung	colon adenocarcinoma	T84	CVCL_0555	cell line	72Y	adult	DMEM/F-12	enrichment of phosphorylated protein	not available	male	control	not applicable	not applicable	not applicable	24 hour	2	cell line	run 2	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	AC=MS:1002038;NT=label free sample	1	Data-independent acquisition	NT=Carbamidomethyl;MT=fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin/P;AC=MS:1001313	28% NCE	NT=HCD;AC=MS:1000422	https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/02/PXD036826/20200626_erli_phos_74.raw	20 ppm	350m/z-1650m/z	200m/z-2000m/z	20 ppm	1	20200626_erli_phos_74.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	control
