source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[material type]	characteristics[biological replicate]	characteristics[developmental stage]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
WAB20230313_TPM_FNA_TYJ_ZS58	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS58	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS58.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS59	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS59	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS59.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS6	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS6	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS6.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS61	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS61	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS61.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS64	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS64	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS64.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS66	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS66	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS66.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS67	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS67	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS67.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS71	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS71	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS71.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS74	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS74	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS74.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS76	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS76	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS76.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS77	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS77	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS77.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS79	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS79	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS79.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS8	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS8	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS8.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS80	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS80	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS80.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS85	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS85	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS85.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS86	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS86	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS86.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS87	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS87	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS87.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230313_TPM_FNA_TYJ_ZS9	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230313_TPM_FNA_TYJ_ZS9	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230313_TPM_FNA_TYJ_ZS9.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M1	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M1	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M10	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M10	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M10.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M12	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M12	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M12.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M13	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M13	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M13.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M14	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M14	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M14.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M15	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M15	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M15.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M16	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M16	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M16.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M17	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M17	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M17.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M18	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M18	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M18.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M19	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M19	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M19.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M2	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M2	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M20	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M20	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M20.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M21	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M21	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M21.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M22	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M22	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M22.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M23	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M23	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M23.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M24	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M24	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M24.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M25	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M25	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M25.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M26	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M26	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M26.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M27	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M27	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M27.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M28	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M28	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M28.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M29	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M29	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M29.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M3	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M3	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M31	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M31	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M31.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
WAB20230314_TPM_NO_FNA_TYJ_M32	Homo sapiens	not available	not available	tissue	1	not available	not available	not available	WAB20230314_TPM_NO_FNA_TYJ_M32	proteomic profiling by mass spectrometry	NT=Selected reaction monitoring;AC=PRIDE:0000630	NT=label free sample;AC=MS:1002038	NT=Triple Quad 4500;AC=MS:1002592	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	1	1	WAB20230314_TPM_NO_FNA_TYJ_M32.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation
