source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[cellular component]	factor value[fractionation method]
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_25_Prot_TM2_HILIC_10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	10	1	20100730_25_Prot_TM2_HILIC_10.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_26_Prot_TM2_HILIC_11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	11	1	20100730_26_Prot_TM2_HILIC_11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_27_Prot_TM2_HILIC_12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	12	1	20100730_27_Prot_TM2_HILIC_12.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_29_Excl_Prot_TM1_HILIC_01	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	1	2	20100730_29_Excl_Prot_TM1_HILIC_01.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_30_Excl_Prot_TM1_HILIC_02	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	2	2	20100730_30_Excl_Prot_TM1_HILIC_02.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_31_Excl_Prot_TM1_HILIC_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	3	2	20100730_31_Excl_Prot_TM1_HILIC_03.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_32_Excl_Prot_TM1_HILIC_04	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	4	2	20100730_32_Excl_Prot_TM1_HILIC_04.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_33_Excl_Prot_TM1_HILIC_05	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	5	2	20100730_33_Excl_Prot_TM1_HILIC_05.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_34_Excl_Prot_TM1_HILIC_06	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	6	2	20100730_34_Excl_Prot_TM1_HILIC_06.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_35_Excl_Prot_TM1_HILIC_07	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	7	2	20100730_35_Excl_Prot_TM1_HILIC_07.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_36_Excl_Prot_TM1_HILIC_08	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	8	2	20100730_36_Excl_Prot_TM1_HILIC_08.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_37_Excl_Prot_TM1_HILIC_09	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	9	2	20100730_37_Excl_Prot_TM1_HILIC_09.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_38_Excl_Prot_TM1_HILIC_10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	10	2	20100730_38_Excl_Prot_TM1_HILIC_10.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_39_Excl_Prot_TM1_HILIC_11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	11	2	20100730_39_Excl_Prot_TM1_HILIC_11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_40_Excl_Prot_TM1_HILIC_12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	12	2	20100730_40_Excl_Prot_TM1_HILIC_12.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_42_Excl_Prot_TM2_HILIC_01	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	1	2	20100730_42_Excl_Prot_TM2_HILIC_01.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_43_Excl_Prot_TM2_HILIC_02	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	2	2	20100730_43_Excl_Prot_TM2_HILIC_02.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_44_Excl_Prot_TM2_HILIC_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	3	2	20100730_44_Excl_Prot_TM2_HILIC_03.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_45_Excl_Prot_TM2_HILIC_04	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	4	2	20100730_45_Excl_Prot_TM2_HILIC_04.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_46_Excl_Prot_TM2_HILIC_05	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	5	2	20100730_46_Excl_Prot_TM2_HILIC_05.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_47_Excl_Prot_TM2_HILIC_06	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	6	2	20100730_47_Excl_Prot_TM2_HILIC_06.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_48_Excl_Prot_TM2_HILIC_07	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	7	2	20100730_48_Excl_Prot_TM2_HILIC_07.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_49_Excl_Prot_TM2_HILIC_08	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	8	2	20100730_49_Excl_Prot_TM2_HILIC_08.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_50_Excl_Prot_TM2_HILIC_09	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	9	2	20100730_50_Excl_Prot_TM2_HILIC_09.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_51_Excl_Prot_TM2_HILIC_10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	10	2	20100730_51_Excl_Prot_TM2_HILIC_10.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_52_Excl_Prot_TM2_HILIC_11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	11	2	20100730_52_Excl_Prot_TM2_HILIC_11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_53_Excl_Prot_TM2_HILIC_12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	12	2	20100730_53_Excl_Prot_TM2_HILIC_12.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100802_01_Pep_TM1_HILIC_01_100803103648	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	1	3	20100802_01_Pep_TM1_HILIC_01_100803103648.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100802_02_Pep_TM1_HILIC_02	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	2	3	20100802_02_Pep_TM1_HILIC_02.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100802_03_Pep_TM1_HILIC_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	3	3	20100802_03_Pep_TM1_HILIC_03.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100802_04_Pep_TM1_HILIC_04	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	4	3	20100802_04_Pep_TM1_HILIC_04.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100802_05_Pep_TM1_HILIC_05	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	5	3	20100802_05_Pep_TM1_HILIC_05.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
