source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
RL02_big_FAIMS_01.msf	RL02_big_FAIMS_01.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	RL02_big_FAIMS_01.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	RL02_big_FAIMS_01.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
RL02_direct_FAIMS_01.msf	RL02_direct_FAIMS_01.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	RL02_direct_FAIMS_01.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	RL02_direct_FAIMS_01.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
RL02_small_FAIMS_01.msf	RL02_small_FAIMS_01.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	RL02_small_FAIMS_01.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	RL02_small_FAIMS_01.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
RL02_small_FAIMS_OTIT_2ndPrep.msf	RL02_small_FAIMS_OTIT_2ndPrep.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	RL02_small_FAIMS_OTIT_2ndPrep.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	RL02_small_FAIMS_OTIT_2ndPrep.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
RL02_small_OTIT_1p2_01	RL02_small_OTIT_1p2_01	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	RL02_small_OTIT_1p2_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	RL02_small_OTIT_1p2_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
RS01_small_FAIMS_01	RS01_small_FAIMS_01	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	RS01_small_FAIMS_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	RS01_small_FAIMS_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
RS01_small_OTIT_1p2_01.msf	RS01_small_OTIT_1p2_01.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	RS01_small_OTIT_1p2_01.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	RS01_small_OTIT_1p2_01.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
RS02_big_FAIMS_01	RS02_big_FAIMS_01	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	RS02_big_FAIMS_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	RS02_big_FAIMS_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
RS02_direct_FAIMS_01.msf	RS02_direct_FAIMS_01.msf	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	RS02_direct_FAIMS_01.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	RS02_direct_FAIMS_01.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
RS02_small_FAIMS_01	RS02_small_FAIMS_01	Bos taurus	Saliva	not applicable	not available	A_streamlined_high-throughput_metaproteomic_workflow_for_functional_analysis_of_the_rumen_microbiome	Saliva	Saliva	not available	not available	not available	not available	1	RS02_small_FAIMS_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	RS02_small_FAIMS_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Saliva
