source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fractionation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[organism part]
fundus_of_stomach_female_rep2	Sus scrofa domesticus	fundus of stomach	not applicable	normal	adult	not available	female	Sinclair Nanopig	tissue	2	run_141	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not applicable	1	1	6_Gitract_Fundic_Female2_3189.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=fundus of stomach;AC=UBERON:0001160
fundus_of_stomach_male_rep2	Sus scrofa domesticus	fundus of stomach	not applicable	normal	adult	not available	male	Sinclair Nanopig	tissue	2	run_142	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not applicable	1	1	6_Gitract_Fundic_Male2_3186.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=fundus of stomach;AC=UBERON:0001160
fundus_of_stomach_female_rep3	Sus scrofa domesticus	fundus of stomach	not applicable	normal	adult	not available	female	Sinclair Nanopig	tissue	3	run_143	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not applicable	1	1	6_Gitract_Fundic_Female3_3190.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=fundus of stomach;AC=UBERON:0001160
fundus_of_stomach_male_rep3	Sus scrofa domesticus	fundus of stomach	not applicable	normal	adult	not available	male	Sinclair Nanopig	tissue	3	run_144	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not applicable	1	1	6_Gitract_Fundic_Male3_3187.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=fundus of stomach;AC=UBERON:0001160
fundus_of_stomach_pool	Sus scrofa domesticus	fundus of stomach	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_145	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	1	1	GItrack_Fundic_Male_Female_HPH1_3280.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=fundus of stomach;AC=UBERON:0001160
fundus_of_stomach_pool	Sus scrofa domesticus	fundus of stomach	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_146	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	2	1	GItrack_Fundic_Male_Female_HPH2_3281.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=fundus of stomach;AC=UBERON:0001160
fundus_of_stomach_pool	Sus scrofa domesticus	fundus of stomach	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_147	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	3	1	GItrack_Fundic_Male_Female_HPH3_3282.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=fundus of stomach;AC=UBERON:0001160
fundus_of_stomach_pool	Sus scrofa domesticus	fundus of stomach	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_148	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	4	1	GItrack_Fundic_Male_Female_HPH4_3283.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=fundus of stomach;AC=UBERON:0001160
fundus_of_stomach_pool	Sus scrofa domesticus	fundus of stomach	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_149	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	5	1	GItrack_Fundic_Male_Female_HPH5_3284.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=fundus of stomach;AC=UBERON:0001160
fundus_of_stomach_pool	Sus scrofa domesticus	fundus of stomach	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_150	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	6	1	GItrack_Fundic_Male_Female_HPH6_3285.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=fundus of stomach;AC=UBERON:0001160
fundus_of_stomach_pool	Sus scrofa domesticus	fundus of stomach	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_151	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	7	1	GItrack_Fundic_Male_Female_HPH7_3286.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=fundus of stomach;AC=UBERON:0001160
fundus_of_stomach_pool	Sus scrofa domesticus	fundus of stomach	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_152	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	8	1	GItrack_Fundic_Male_Female_HPH8_3287.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=fundus of stomach;AC=UBERON:0001160
duodenum_female_rep1	Sus scrofa domesticus	duodenum	not applicable	normal	adult	not available	female	Sinclair Nanopig	tissue	1	run_153	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not applicable	1	1	7_Smalintestine_Duo_Female1_3194.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=duodenum;AC=UBERON:0002114
duodenum_male_rep1	Sus scrofa domesticus	duodenum	not applicable	normal	adult	not available	male	Sinclair Nanopig	tissue	1	run_154	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not applicable	1	1	7_Smalintestine_Duo_Male1_3191.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=duodenum;AC=UBERON:0002114
duodenum_female_rep2	Sus scrofa domesticus	duodenum	not applicable	normal	adult	not available	female	Sinclair Nanopig	tissue	2	run_155	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not applicable	1	1	7_Smalintestine_Duo_Female2_3195.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=duodenum;AC=UBERON:0002114
duodenum_male_rep2	Sus scrofa domesticus	duodenum	not applicable	normal	adult	not available	male	Sinclair Nanopig	tissue	2	run_156	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not applicable	1	1	7_Smalintestine_Duo_Male2_3192.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=duodenum;AC=UBERON:0002114
duodenum_female_rep3	Sus scrofa domesticus	duodenum	not applicable	normal	adult	not available	female	Sinclair Nanopig	tissue	3	run_157	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not applicable	1	1	7_Smalintestine_Duo_Female3_3196.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=duodenum;AC=UBERON:0002114
duodenum_male_rep3	Sus scrofa domesticus	duodenum	not applicable	normal	adult	not available	male	Sinclair Nanopig	tissue	3	run_158	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not applicable	1	1	7_Smalintestine_Duo_Male3_3193.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=duodenum;AC=UBERON:0002114
duodenum_pool	Sus scrofa domesticus	duodenum	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_159	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	1	1	Small_intestine_Duo_Male_Female_HPH1_3288.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=duodenum;AC=UBERON:0002114
duodenum_pool	Sus scrofa domesticus	duodenum	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_160	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	2	1	Small_intestine_Duo_Male_Female_HPH2_3289.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=duodenum;AC=UBERON:0002114
duodenum_pool	Sus scrofa domesticus	duodenum	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_161	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	3	1	Small_intestine_Duo_Male_Female_HPH3_3290.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=duodenum;AC=UBERON:0002114
duodenum_pool	Sus scrofa domesticus	duodenum	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_162	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	4	1	Small_intestine_Duo_Male_Female_HPH4_3291.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=duodenum;AC=UBERON:0002114
duodenum_pool	Sus scrofa domesticus	duodenum	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_163	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	5	1	Small_intestine_Duo_Male_Female_HPH5_3292.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=duodenum;AC=UBERON:0002114
duodenum_pool	Sus scrofa domesticus	duodenum	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_164	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	6	1	Small_intestine_Duo_Male_Female_HPH6_3293.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=duodenum;AC=UBERON:0002114
duodenum_pool	Sus scrofa domesticus	duodenum	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_165	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	7	1	Small_intestine_Duo_Male_Female_HPH7_3294.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=duodenum;AC=UBERON:0002114
duodenum_pool	Sus scrofa domesticus	duodenum	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_166	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	8	1	Small_intestine_Duo_Male_Female_HPH8_3295.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=duodenum;AC=UBERON:0002114
colon_female_rep1	Sus scrofa domesticus	colon	not applicable	normal	adult	not available	female	Sinclair Nanopig	tissue	1	run_167	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not applicable	1	1	8_Colon_Female1_3200.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=colon;AC=UBERON:0001155
colon_male_rep1	Sus scrofa domesticus	colon	not applicable	normal	adult	not available	male	Sinclair Nanopig	tissue	1	run_168	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not applicable	1	1	8_Colon_Male1_3197.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=colon;AC=UBERON:0001155
colon_female_rep2	Sus scrofa domesticus	colon	not applicable	normal	adult	not available	female	Sinclair Nanopig	tissue	2	run_169	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not applicable	1	1	8_Colon_Female2_3201.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=colon;AC=UBERON:0001155
colon_male_rep2	Sus scrofa domesticus	colon	not applicable	normal	adult	not available	male	Sinclair Nanopig	tissue	2	run_170	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not applicable	1	1	8_Colon_Male2_3198.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=colon;AC=UBERON:0001155
colon_female_rep3	Sus scrofa domesticus	colon	not applicable	normal	adult	not available	female	Sinclair Nanopig	tissue	3	run_171	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not applicable	1	1	8_Colon_Female3_3202.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=colon;AC=UBERON:0001155
colon_male_rep3	Sus scrofa domesticus	colon	not applicable	normal	adult	not available	male	Sinclair Nanopig	tissue	3	run_172	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not applicable	1	1	8_Colon_Male3_3199.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=colon;AC=UBERON:0001155
colon_pool	Sus scrofa domesticus	colon	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_173	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	1	1	Colon_Male_Female_HPH1_3296.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=colon;AC=UBERON:0001155
colon_pool	Sus scrofa domesticus	colon	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_174	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	2	1	Colon_Male_Female_HPH2_3297.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=colon;AC=UBERON:0001155
colon_pool	Sus scrofa domesticus	colon	not applicable	normal	adult	not available	not available	Sinclair Nanopig	tissue	pooled	run_175	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro 2;AC=MS:1003230	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	High-pH reversed-phase chromatography (hpHRP)	3	1	Colon_Male_Female_HPH3_3298.d	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=colon;AC=UBERON:0001155
