source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20220615_TTOF01_LC12-18_SA_Orbi4259_sample02A_A2_1_7094	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample02A_A2_1_7094	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample02A_A2_1_7094.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample02B_B2_1_7095	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample02B_B2_1_7095	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample02B_B2_1_7095.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample02C_C2_1_7096	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample02C_C2_1_7096	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample02C_C2_1_7096.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample03A_A3_1_7098	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample03A_A3_1_7098	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample03A_A3_1_7098.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample03B_B3_1_7099	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample03B_B3_1_7099	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample03B_B3_1_7099.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample03C_C3_1_7100	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample03C_C3_1_7100	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample03C_C3_1_7100.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample04A_A4_1_7102	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample04A_A4_1_7102	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample04A_A4_1_7102.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample04B_B4_1_7103	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample04B_B4_1_7103	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample04B_B4_1_7103.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample04C_C4_1_7104	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample04C_C4_1_7104	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample04C_C4_1_7104.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample05A_A5_1_7106	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample05A_A5_1_7106	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample05A_A5_1_7106.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample05B_B5_1_7107	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample05B_B5_1_7107	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample05B_B5_1_7107.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample05C_C5_1_7108	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample05C_C5_1_7108	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample05C_C5_1_7108.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample06A_A6_1_7110	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample06A_A6_1_7110	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample06A_A6_1_7110.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample06B_B6_1_7111	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample06B_B6_1_7111	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample06B_B6_1_7111.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample06C_C6_1_7112	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample06C_C6_1_7112	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample06C_C6_1_7112.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample07A_A7_1_7114	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample07A_A7_1_7114	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample07A_A7_1_7114.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample07B_B7_1_7115	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample07B_B7_1_7115	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample07B_B7_1_7115.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample07C_C7_1_7116	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample07C_C7_1_7116	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample07C_C7_1_7116.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample08A_A8_1_7118	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample08A_A8_1_7118	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample08A_A8_1_7118.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample08B_B8_1_7119	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample08B_B8_1_7119	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample08B_B8_1_7119.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample08C_C8_1_7120	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample08C_C8_1_7120	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample08C_C8_1_7120.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
