source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
allSpectra.HCD.ITMS.iso_969.apl	allSpectra.HCD.ITMS.iso_969.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_969.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_969.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_97.apl	allSpectra.HCD.ITMS.iso_97.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_97.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_97.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_971.apl	allSpectra.HCD.ITMS.iso_971.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_971.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_971.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_982.apl	allSpectra.HCD.ITMS.iso_982.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_982.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_982.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_987.apl	allSpectra.HCD.ITMS.iso_987.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_987.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_987.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_114.apl	allSpectra.HCD.ITMS.secpep.sil0_114.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_114.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_114.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_122.apl	allSpectra.HCD.ITMS.secpep.sil0_122.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_122.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_122.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_129.apl	allSpectra.HCD.ITMS.secpep.sil0_129.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_129.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_129.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_131.apl	allSpectra.HCD.ITMS.secpep.sil0_131.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_131.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_131.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_14.apl	allSpectra.HCD.ITMS.secpep.sil0_14.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_14.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_14.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_157.apl	allSpectra.HCD.ITMS.secpep.sil0_157.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_157.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_157.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_189.apl	allSpectra.HCD.ITMS.secpep.sil0_189.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_189.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_189.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_19.apl	allSpectra.HCD.ITMS.secpep.sil0_19.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_19.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_19.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_193.apl	allSpectra.HCD.ITMS.secpep.sil0_193.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_193.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_193.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_214.apl	allSpectra.HCD.ITMS.secpep.sil0_214.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_214.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_214.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_216.apl	allSpectra.HCD.ITMS.secpep.sil0_216.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_216.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_216.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_23.apl	allSpectra.HCD.ITMS.secpep.sil0_23.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_23.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_23.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_234.apl	allSpectra.HCD.ITMS.secpep.sil0_234.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_234.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_234.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_236.apl	allSpectra.HCD.ITMS.secpep.sil0_236.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_236.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_236.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_24.apl	allSpectra.HCD.ITMS.secpep.sil0_24.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_24.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_24.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_285.apl	allSpectra.HCD.ITMS.secpep.sil0_285.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_285.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_285.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_306.apl	allSpectra.HCD.ITMS.secpep.sil0_306.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_306.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_306.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_342.apl	allSpectra.HCD.ITMS.secpep.sil0_342.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_342.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_342.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_343.apl	allSpectra.HCD.ITMS.secpep.sil0_343.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_343.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_343.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_347.apl	allSpectra.HCD.ITMS.secpep.sil0_347.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_347.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_347.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_38.apl	allSpectra.HCD.ITMS.secpep.sil0_38.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_38.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_38.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_401.apl	allSpectra.HCD.ITMS.secpep.sil0_401.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_401.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_401.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_42.apl	allSpectra.HCD.ITMS.secpep.sil0_42.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_42.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_42.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_429.apl	allSpectra.HCD.ITMS.secpep.sil0_429.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_429.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_429.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.secpep.sil0_446.apl	allSpectra.HCD.ITMS.secpep.sil0_446.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.secpep.sil0_446.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.secpep.sil0_446.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
