source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[spiked compound]	characteristics[biological replicate]	characteristics[HiRIEF PH range]	characteristics[mass]	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1763	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr26.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr26.raw	26	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1764	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr27.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr27.raw	27	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1765	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr28.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr28.raw	28	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1766	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr29.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr29.raw	29	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1767	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr30.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr30.raw	30	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1768	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr31.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr31.raw	31	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1769	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr32.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr32.raw	32	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1770	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr33.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr33.raw	33	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1771	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr34.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr34.raw	34	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1772	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr35.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr35.raw	35	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1773	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr36.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr36.raw	36	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1774	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr37.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr37.raw	37	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1775	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr38.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr38.raw	38	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1776	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr39.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr39.raw	39	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1777	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr40.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr40.raw	40	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1778	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr41.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr41.raw	41	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1779	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr42.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr42.raw	42	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1780	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr43.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr43.raw	43	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1781	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr44.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr44.raw	44	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1782	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr45.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr45.raw	45	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1783	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr46.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr46.raw	46	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1784	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr47.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr47.raw	47	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1785	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr48.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr48.raw	48	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1786	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr49.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr49.raw	49	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1787	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr50.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr50.raw	50	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 26	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	26	3.7-4.9	1mg	not available	run 1788	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr51.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/Maria_2015feb_Plasma_HiRIEF_1mgIPG37-49_50min_7of15ul_fr51.raw	51	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
