source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[disease]
PXD032667-Sample-90	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B12_SCX5_A37817_RK24_1_1151	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B12_SCX5_A37817_RK24_1_1151.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-91	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B13_SCX1_A37825_RL8_1_1161	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B13_SCX1_A37825_RL8_1_1161.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-92	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B13_SCX2_A37826_RL9_1_1162	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B13_SCX2_A37826_RL9_1_1162.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-93	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B13_SCX3_A37827_RL10_1_1163	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B13_SCX3_A37827_RL10_1_1163.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-94	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B13_SCX4_A37828_RL11_1_1164	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B13_SCX4_A37828_RL11_1_1164.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-95	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B13_SCX5_A37829_RL12_1_1165	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B13_SCX5_A37829_RL12_1_1165.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-96	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B14_SCX1_C37837_RL20_1_557	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B14_SCX1_C37837_RL20_1_557.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-97	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B14_SCX2_C37838_RL21_1_558	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B14_SCX2_C37838_RL21_1_558.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-98	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B14_SCX3_C37839_RL22_1_559	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B14_SCX3_C37839_RL22_1_559.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-99	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B14_SCX4_C37840_RL23_1_560	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B14_SCX4_C37840_RL23_1_560.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-100	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B14_SCX5_C37841_RL24_1_561	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B14_SCX5_C37841_RL24_1_561.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-101	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B15_SCX1_C37849_RM8_1_571	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B15_SCX1_C37849_RM8_1_571.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-102	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B15_SCX2_C37850_RM9_1_572	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B15_SCX2_C37850_RM9_1_572.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-103	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B15_SCX3_C37851_RM10_1_573	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B15_SCX3_C37851_RM10_1_573.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-104	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B15_SCX4_C37852_RM11_1_574	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B15_SCX4_C37852_RM11_1_574.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-105	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B15_SCX5_C37853_RM12_1_575	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B15_SCX5_C37853_RM12_1_575.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-106	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B1_SCX1_C37681_RF8_1_426	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B1_SCX1_C37681_RF8_1_426.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-107	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B1_SCX2_C37682_RF9_1_427	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B1_SCX2_C37682_RF9_1_427.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-108	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B1_SCX3_C37683_RF10_1_428	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B1_SCX3_C37683_RF10_1_428.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-109	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B1_SCX4_C37684_RF11_1_429	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B1_SCX4_C37684_RF11_1_429.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-110	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B1_SCX5_C37685_RF12_1_430	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B1_SCX5_C37685_RF12_1_430.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-111	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B2_SCX1_C37693_RF20_1_440	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B2_SCX1_C37693_RF20_1_440.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-112	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B2_SCX2_C37694_RF21_1_441	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B2_SCX2_C37694_RF21_1_441.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-113	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B2_SCX3_C37695_RF22_1_442	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B2_SCX3_C37695_RF22_1_442.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-114	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B2_SCX4_C37696_RF23_1_443	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B2_SCX4_C37696_RF23_1_443.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-115	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B2_SCX5_C37697_RF24_1_444	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B2_SCX5_C37697_RF24_1_444.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-116	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B3_SCX1_C37705_RG8_1_456	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B3_SCX1_C37705_RG8_1_456.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-117	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B3_SCX2_C37706_RG9_1_457	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B3_SCX2_C37706_RG9_1_457.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-118	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B3_SCX3_C37707_RG10_1_458	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B3_SCX3_C37707_RG10_1_458.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-119	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B3_SCX4_C37708_RG11_1_459	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B3_SCX4_C37708_RG11_1_459.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-120	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B3_SCX5_C37709_RG12_1_460	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B3_SCX5_C37709_RG12_1_460.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-121	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B4_SCX1_C37717_RG20_1_470	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B4_SCX1_C37717_RG20_1_470.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-122	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B4_SCX2_C37718_RG21_1_471	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B4_SCX2_C37718_RG21_1_471.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-123	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B4_SCX3_C37719_RG22_1_472	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B4_SCX3_C37719_RG22_1_472.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-124	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B4_SCX4_C37720_RG23_1_473	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B4_SCX4_C37720_RG23_1_473.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-125	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B4_SCX5_C37721_RG24_1_474	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B4_SCX5_C37721_RG24_1_474.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-126	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B5_SCX1_C37729_RH8_1_484	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B5_SCX1_C37729_RH8_1_484.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-127	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B5_SCX2_C37730_RH9_1_485	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B5_SCX2_C37730_RH9_1_485.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-128	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B5_SCX3_C37731_RH10_1_486	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B5_SCX3_C37731_RH10_1_486.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-129	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B5_SCX4_C37732_RH11_1_487	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B5_SCX4_C37732_RH11_1_487.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-130	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B5_SCX5_C37733_RH12_1_488	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B5_SCX5_C37733_RH12_1_488.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-131	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B6_SCX1_C37741_RH20_1_498	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B6_SCX1_C37741_RH20_1_498.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-132	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B6_SCX2_C37742_RH21_1_499	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B6_SCX2_C37742_RH21_1_499.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-133	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B6_SCX3_C37743_RH22_1_500	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B6_SCX3_C37743_RH22_1_500.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-134	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B6_SCX4_C37744_RH23_1_501	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B6_SCX4_C37744_RH23_1_501.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
