source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
20240328_C34548_068_S650084_ZE-02JUN21-02-2_Group_3.indexed	20240328_C34548_068_S650084_ZE-02JUN21-02-2_Group_3.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_068_S650084_ZE-02JUN21-02-2_Group_3.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_068_S650084_ZE-02JUN21-02-2_Group_3.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_068_S650084_ZE-02JUN21-02-2_Group_3	20240328_C34548_068_S650084_ZE-02JUN21-02-2_Group_3	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_068_S650084_ZE-02JUN21-02-2_Group_3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_068_S650084_ZE-02JUN21-02-2_Group_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_069_S650099_ZE-08MAR21-02-1_Group_11.indexed	20240328_C34548_069_S650099_ZE-08MAR21-02-1_Group_11.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_069_S650099_ZE-08MAR21-02-1_Group_11.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_069_S650099_ZE-08MAR21-02-1_Group_11.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_069_S650099_ZE-08MAR21-02-1_Group_11	20240328_C34548_069_S650099_ZE-08MAR21-02-1_Group_11	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_069_S650099_ZE-08MAR21-02-1_Group_11	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_069_S650099_ZE-08MAR21-02-1_Group_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_070_S650118_ZE-16APR21-02-2_Group_20	20240328_C34548_070_S650118_ZE-16APR21-02-2_Group_20	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_070_S650118_ZE-16APR21-02-2_Group_20	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_070_S650118_ZE-16APR21-02-2_Group_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_071_S650139_ZE-26APR21-02-1_Group_31	20240328_C34548_071_S650139_ZE-26APR21-02-1_Group_31	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_071_S650139_ZE-26APR21-02-1_Group_31	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_071_S650139_ZE-26APR21-02-1_Group_31.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_072_S650113_ZE-14APR21-02-1_Group_18.indexed	20240328_C34548_072_S650113_ZE-14APR21-02-1_Group_18.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_072_S650113_ZE-14APR21-02-1_Group_18.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_072_S650113_ZE-14APR21-02-1_Group_18.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_072_S650113_ZE-14APR21-02-1_Group_18	20240328_C34548_072_S650113_ZE-14APR21-02-1_Group_18	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_072_S650113_ZE-14APR21-02-1_Group_18	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_072_S650113_ZE-14APR21-02-1_Group_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_073_S650114_ZE-14APR21-02-2_Group_18	20240328_C34548_073_S650114_ZE-14APR21-02-2_Group_18	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_073_S650114_ZE-14APR21-02-2_Group_18	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_073_S650114_ZE-14APR21-02-2_Group_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_074_S650088_ZE-03MAY21-02-2_Group_5.indexed	20240328_C34548_074_S650088_ZE-03MAY21-02-2_Group_5.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_074_S650088_ZE-03MAY21-02-2_Group_5.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_074_S650088_ZE-03MAY21-02-2_Group_5.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_074_S650088_ZE-03MAY21-02-2_Group_5	20240328_C34548_074_S650088_ZE-03MAY21-02-2_Group_5	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_074_S650088_ZE-03MAY21-02-2_Group_5	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_074_S650088_ZE-03MAY21-02-2_Group_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_075_S650130_ZE-21MAY21-02-2_Group_26.indexed	20240328_C34548_075_S650130_ZE-21MAY21-02-2_Group_26.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_075_S650130_ZE-21MAY21-02-2_Group_26.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_075_S650130_ZE-21MAY21-02-2_Group_26.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_078_S650101_ZE-09APR21-02-1_Group_12.indexed	20240328_C34548_078_S650101_ZE-09APR21-02-1_Group_12.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_078_S650101_ZE-09APR21-02-1_Group_12.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_078_S650101_ZE-09APR21-02-1_Group_12.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_079_S650151_ZE-31MAY21-02-1_Group_37	20240328_C34548_079_S650151_ZE-31MAY21-02-1_Group_37	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_079_S650151_ZE-31MAY21-02-1_Group_37	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_079_S650151_ZE-31MAY21-02-1_Group_37.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_080_S650136_ZE-24MAR21-02-2_Group_29	20240328_C34548_080_S650136_ZE-24MAR21-02-2_Group_29	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_080_S650136_ZE-24MAR21-02-2_Group_29	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_080_S650136_ZE-24MAR21-02-2_Group_29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_081_S650147_ZE-30APR21-02-1_Group_35.indexed	20240328_C34548_081_S650147_ZE-30APR21-02-1_Group_35.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_081_S650147_ZE-30APR21-02-1_Group_35.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_081_S650147_ZE-30APR21-02-1_Group_35.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_082_S650128_ZE-21APR21-02-2_Group_25.indexed	20240328_C34548_082_S650128_ZE-21APR21-02-2_Group_25.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_082_S650128_ZE-21APR21-02-2_Group_25.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_082_S650128_ZE-21APR21-02-2_Group_25.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_082_S650128_ZE-21APR21-02-2_Group_25	20240328_C34548_082_S650128_ZE-21APR21-02-2_Group_25	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_082_S650128_ZE-21APR21-02-2_Group_25	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_082_S650128_ZE-21APR21-02-2_Group_25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_083_S650127_ZE-21APR21-02-1_Group_25	20240328_C34548_083_S650127_ZE-21APR21-02-1_Group_25	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_083_S650127_ZE-21APR21-02-1_Group_25	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_083_S650127_ZE-21APR21-02-1_Group_25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_084_S650148_ZE-30APR21-02-2_Group_35.indexed	20240328_C34548_084_S650148_ZE-30APR21-02-2_Group_35.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_084_S650148_ZE-30APR21-02-2_Group_35.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_084_S650148_ZE-30APR21-02-2_Group_35.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_084_S650148_ZE-30APR21-02-2_Group_35	20240328_C34548_084_S650148_ZE-30APR21-02-2_Group_35	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_084_S650148_ZE-30APR21-02-2_Group_35	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_084_S650148_ZE-30APR21-02-2_Group_35.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_085_S650140_ZE-26APR21-02-2_Group_31.indexed	20240328_C34548_085_S650140_ZE-26APR21-02-2_Group_31.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_085_S650140_ZE-26APR21-02-2_Group_31.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_085_S650140_ZE-26APR21-02-2_Group_31.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_086_S650108_ZE-12APR21-02-2_Group_15.indexed	20240328_C34548_086_S650108_ZE-12APR21-02-2_Group_15.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_086_S650108_ZE-12APR21-02-2_Group_15.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_086_S650108_ZE-12APR21-02-2_Group_15.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_087_S650126_ZE-19MAY21-02-2_Group_24.indexed	20240328_C34548_087_S650126_ZE-19MAY21-02-2_Group_24.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_087_S650126_ZE-19MAY21-02-2_Group_24.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_087_S650126_ZE-19MAY21-02-2_Group_24.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_087_S650126_ZE-19MAY21-02-2_Group_24	20240328_C34548_087_S650126_ZE-19MAY21-02-2_Group_24	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_087_S650126_ZE-19MAY21-02-2_Group_24	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_087_S650126_ZE-19MAY21-02-2_Group_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
