source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20100212_Velos3_SaZa_SA_CARCIN_Exp2_SCC-SILAC_InGel_07	Mus musculus	Skin	not applicable	Skin cancer	7	20100212_Velos3_SaZa_SA_CARCIN_Exp2_SCC-SILAC_InGel_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100212_Velos3_SaZa_SA_CARCIN_Exp2_SCC-SILAC_InGel_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100212_Velos3_SaZa_SA_CARCIN_Exp2_SCC-SILAC_InGel_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20120423_Elite1_SaZa_SA_CARCIN_Exp3_InGel_SCC_07	Mus musculus	Skin	not applicable	Skin cancer	7	20120423_Elite1_SaZa_SA_CARCIN_Exp3_InGel_SCC_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20120423_Elite1_SaZa_SA_CARCIN_Exp3_InGel_SCC_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20120423_Elite1_SaZa_SA_CARCIN_Exp3_InGel_SCC_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100203_Velos3_SaZa_SA_CARCIN_Exp2b_Pap-SILAC_SCX_05	Mus musculus	Skin	not applicable	Skin cancer	5	20100203_Velos3_SaZa_SA_CARCIN_Exp2b_Pap-SILAC_SCX_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100203_Velos3_SaZa_SA_CARCIN_Exp2b_Pap-SILAC_SCX_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100203_Velos3_SaZa_SA_CARCIN_Exp2b_Pap-SILAC_SCX_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20091208_Velos3_SaZa_SA_CARCIN_Exp1b_TPA-SILAC_SCX_FlThr_04	Mus musculus	Skin	not applicable	Skin cancer	4	20091208_Velos3_SaZa_SA_CARCIN_Exp1b_TPA-SILAC_SCX_FlThr_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20091208_Velos3_SaZa_SA_CARCIN_Exp1b_TPA-SILAC_SCX_FlThr_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20091208_Velos3_SaZa_SA_CARCIN_Exp1b_TPA-SILAC_SCX_FlThr_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20091020_Velos3_SaZa_SA_CARCIN_SkinWT-SkinSILAC_InGel_09	Mus musculus	Skin	not applicable	Skin cancer	9	20091020_Velos3_SaZa_SA_CARCIN_SkinWT-SkinSILAC_InGel_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20091020_Velos3_SaZa_SA_CARCIN_SkinWT-SkinSILAC_InGel_09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20091020_Velos3_SaZa_SA_CARCIN_SkinWT-SkinSILAC_InGel_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100203_Velos3_SaZa_SA_CARCIN_Exp2b_SCC-SILAC_SCX_04	Mus musculus	Skin	not applicable	Skin cancer	4	20100203_Velos3_SaZa_SA_CARCIN_Exp2b_SCC-SILAC_SCX_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100203_Velos3_SaZa_SA_CARCIN_Exp2b_SCC-SILAC_SCX_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100203_Velos3_SaZa_SA_CARCIN_Exp2b_SCC-SILAC_SCX_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20120427_Elite1_SaZa_SA_CARCIN_Exp3_InGel_TPA_17	Mus musculus	Skin	not applicable	Skin cancer	17	20120427_Elite1_SaZa_SA_CARCIN_Exp3_InGel_TPA_17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20120427_Elite1_SaZa_SA_CARCIN_Exp3_InGel_TPA_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20120427_Elite1_SaZa_SA_CARCIN_Exp3_InGel_TPA_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100212_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SILAC_InGel_07	Mus musculus	Skin	not applicable	Skin cancer	7	20100212_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SILAC_InGel_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100212_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SILAC_InGel_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100212_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SILAC_InGel_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20120506_Elite_SaZa_SA_CARCIN_Exp3_TPA_SCX-TiO2_FT_04	Mus musculus	Skin	not applicable	Skin cancer	4	20120506_Elite_SaZa_SA_CARCIN_Exp3_TPA_SCX-TiO2_FT_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20120506_Elite_SaZa_SA_CARCIN_Exp3_TPA_SCX-TiO2_FT_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20120506_Elite_SaZa_SA_CARCIN_Exp3_TPA_SCX-TiO2_FT_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20091206_Velos3_SaZa_SA_CARCIN_Exp1b_Pap-SILAC_SCX_Fr_04	Mus musculus	Skin	not applicable	Skin cancer	4	20091206_Velos3_SaZa_SA_CARCIN_Exp1b_Pap-SILAC_SCX_Fr_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20091206_Velos3_SaZa_SA_CARCIN_Exp1b_Pap-SILAC_SCX_Fr_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20091206_Velos3_SaZa_SA_CARCIN_Exp1b_Pap-SILAC_SCX_Fr_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20091026_Velos3_SaZa_SA_CARCIN_Pap-SkinSILAC_InGel_12	Mus musculus	Skin	not applicable	Skin cancer	12	20091026_Velos3_SaZa_SA_CARCIN_Pap-SkinSILAC_InGel_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20091026_Velos3_SaZa_SA_CARCIN_Pap-SkinSILAC_InGel_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20091026_Velos3_SaZa_SA_CARCIN_Pap-SkinSILAC_InGel_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20091208_Velos3_SaZa_SA_CARCIN_Exp1b_TPA-SILAC_SCX_FlThr_01	Mus musculus	Skin	not applicable	Skin cancer	1	20091208_Velos3_SaZa_SA_CARCIN_Exp1b_TPA-SILAC_SCX_FlThr_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20091208_Velos3_SaZa_SA_CARCIN_Exp1b_TPA-SILAC_SCX_FlThr_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20091208_Velos3_SaZa_SA_CARCIN_Exp1b_TPA-SILAC_SCX_FlThr_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20090913_Velos3_SaZa_SA_CARCIN_Exp1_SkinWT-SILAC_SCX_05	Mus musculus	Skin	not applicable	Skin cancer	5	20090913_Velos3_SaZa_SA_CARCIN_Exp1_SkinWT-SILAC_SCX_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20090913_Velos3_SaZa_SA_CARCIN_Exp1_SkinWT-SILAC_SCX_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20090913_Velos3_SaZa_SA_CARCIN_Exp1_SkinWT-SILAC_SCX_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100203_Velos3_SaZa_SA_CARCIN_Exp2b_TPA-SILAC_SCX_FT_02	Mus musculus	Skin	not applicable	Skin cancer	2	20100203_Velos3_SaZa_SA_CARCIN_Exp2b_TPA-SILAC_SCX_FT_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100203_Velos3_SaZa_SA_CARCIN_Exp2b_TPA-SILAC_SCX_FT_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100203_Velos3_SaZa_SA_CARCIN_Exp2b_TPA-SILAC_SCX_FT_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20091026_Velos3_SaZa_SA_CARCIN_Pap-SkinSILAC_InGel_09	Mus musculus	Skin	not applicable	Skin cancer	9	20091026_Velos3_SaZa_SA_CARCIN_Pap-SkinSILAC_InGel_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20091026_Velos3_SaZa_SA_CARCIN_Pap-SkinSILAC_InGel_09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20091026_Velos3_SaZa_SA_CARCIN_Pap-SkinSILAC_InGel_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20091023_Velos3_SaZa_SA_CARCIN_SCC-SkinSILAC_InGel_01	Mus musculus	Skin	not applicable	Skin cancer	1	20091023_Velos3_SaZa_SA_CARCIN_SCC-SkinSILAC_InGel_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20091023_Velos3_SaZa_SA_CARCIN_SCC-SkinSILAC_InGel_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20091023_Velos3_SaZa_SA_CARCIN_SCC-SkinSILAC_InGel_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
