source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[individual]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[organism part]
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	3	1	MALE_CEREBELLUM_3.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	4	1	MALE_CEREBELLUM_4.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	5	1	MALE_CEREBELLUM_5.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	6	1	MALE_CEREBELLUM_6.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	7	1	MALE_CEREBELLUM_7.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	8	1	MALE_CEREBELLUM_8.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	9	1	MALE_CEREBELLUM_9.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	1	1	MALE_FRONTAL_CORTEX_1.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	10	1	MALE_FRONTAL_CORTEX_10.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	11	1	MALE_FRONTAL_CORTEX_11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	12	1	MALE_FRONTAL_CORTEX_12.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	13	1	MALE_FRONTAL_CORTEX_13.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	14	1	MALE_FRONTAL_CORTEX_14.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	15	1	MALE_FRONTAL_CORTEX_15.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	16	1	MALE_FRONTAL_CORTEX_16.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	17	1	MALE_FRONTAL_CORTEX_17.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	18	1	MALE_FRONTAL_CORTEX_18.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	19	1	MALE_FRONTAL_CORTEX_19.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	2	1	MALE_FRONTAL_CORTEX_2.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	20	1	MALE_FRONTAL_CORTEX_20.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	3	1	MALE_FRONTAL_CORTEX_3.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	4	1	MALE_FRONTAL_CORTEX_4.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	5	1	MALE_FRONTAL_CORTEX_5.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	6	1	MALE_FRONTAL_CORTEX_6.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	7	1	MALE_FRONTAL_CORTEX_7.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	8	1	MALE_FRONTAL_CORTEX_8.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_frontal_cortex	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=frontal cortex;AC=UBERON:0001870	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_frontal_cortex_fr9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	9	1	MALE_FRONTAL_CORTEX_9.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=frontal cortex;AC=UBERON:0001870
male_6.54y_liver	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=liver;AC=UBERON:0002107	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_liver_fr1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	1	1	MALE_LIVER4_1.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=liver;AC=UBERON:0002107
male_6.54y_liver	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=liver;AC=UBERON:0002107	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_liver_fr10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	10	1	MALE_LIVER4_10.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=liver;AC=UBERON:0002107
male_6.54y_liver	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=liver;AC=UBERON:0002107	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_liver_fr11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	11	1	MALE_LIVER4_11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=liver;AC=UBERON:0002107
male_6.54y_liver	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=liver;AC=UBERON:0002107	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_liver_fr12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	12	1	MALE_LIVER4_12.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=liver;AC=UBERON:0002107
