source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fractionation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[strain or breed]
liver_BN_AspN	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_132	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=Asp-N;AC=MS:1001304	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	25	2	TT1_110911_TY_BN3_AspN_SCX_10percent_F25_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_AspN	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_133	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Asp-N;AC=MS:1001304	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	26	1	OR4_120224_TY_ABC_BN3_AspN_SCX_F26.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_AspN	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_134	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=Asp-N;AC=MS:1001304	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	26	2	TT1_110911_TY_BN3_AspN_SCX_10percent_F26_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_AspN	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_135	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Asp-N;AC=MS:1001304	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	27	1	OR4_120224_TY_ABC_BN3_AspN_SCX_F27.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_AspN	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_136	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=Asp-N;AC=MS:1001304	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	27	2	TT1_110911_TY_BN3_AspN_SCX_10percent_F27_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_AspN	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_137	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Asp-N;AC=MS:1001304	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	28	1	OR4_120224_TY_ABC_BN3_AspN_SCX_F28.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_AspN	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_138	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=Asp-N;AC=MS:1001304	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	28	2	TT1_110911_TY_BN3_AspN_SCX_10percent_F28_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_AspN	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_139	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Asp-N;AC=MS:1001304	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	29	1	OR4_120224_TY_ABC_BN3_AspN_SCX_F29.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_AspN	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_140	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=Asp-N;AC=MS:1001304	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	29	2	TT1_110911_TY_BN3_AspN_SCX_10percent_F29_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_AspN	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_141	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Asp-N;AC=MS:1001304	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	30	1	OR4_120224_TY_ABC_BN3_AspN_SCX_F30.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_AspN	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_142	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Asp-N;AC=MS:1001304	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	31	1	OR4_120224_TY_ABC_BN3_AspN_SCX_F31.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_AspN	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_143	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Asp-N;AC=MS:1001304	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	32	1	OR4_120224_TY_ABC_BN3_AspN_SCX_F32.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_AspN	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_144	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Asp-N;AC=MS:1001304	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	33	1	OR4_120224_TY_ABC_BN3_AspN_SCX_F33.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_145	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	7	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F07_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_146	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	8	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F08_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_147	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	9	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F09_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_148	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	10	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F10_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_149	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	11	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F11_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_150	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	12	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F12_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_151	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	15	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F15_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_152	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	16	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F16_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_153	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	17	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F17_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_154	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	18	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F18_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_155	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	19	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F19_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_156	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	20	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F20_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_157	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	21	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F21_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_158	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	22	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F22_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_159	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	23	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F23_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_160	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	24	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F24_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_161	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	25	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F25_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_162	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	26	1	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F26_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_163	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	27	1	OR4_120224_TY_ABC_BN3_V8_SCX_F27.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
liver_BN_GluC	Rattus norvegicus	liver	not applicable	normal	adult	not available	not available	Brown Norway	tissue	1	run_164	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1002038;NT=label free sample	NT=glutamyl endopeptidase;AC=MS:1001917	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Strong cation-exchange chromatography (SCX)	27	2	TT1_110830_TY_BN3_Glu-C_SCX_20percent_F27_recal_371_445.wiff	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	Brown Norway
