source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
20230117_VC-FA2-3	20230117_VC-FA2-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230117_VC-FA2-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230117_VC-FA2-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230117_VC-FA4-1	20230117_VC-FA4-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230117_VC-FA4-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230117_VC-FA4-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230117_VC-FA5-1	20230117_VC-FA5-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230117_VC-FA5-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230117_VC-FA5-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230117_VC-FA7-1	20230117_VC-FA7-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230117_VC-FA7-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230117_VC-FA7-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230117_VC-FA7-3	20230117_VC-FA7-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230117_VC-FA7-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230117_VC-FA7-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230117_VC-FA8-1	20230117_VC-FA8-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230117_VC-FA8-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230117_VC-FA8-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230117_VC-FA8-2	20230117_VC-FA8-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230117_VC-FA8-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230117_VC-FA8-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230117_VC-FA9-2	20230117_VC-FA9-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230117_VC-FA9-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230117_VC-FA9-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230120_VC-CTRL-P12-1	20230120_VC-CTRL-P12-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230120_VC-CTRL-P12-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230120_VC-CTRL-P12-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230120_VC-CTRL-P12-2	20230120_VC-CTRL-P12-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230120_VC-CTRL-P12-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230120_VC-CTRL-P12-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230120_VC-FA19-2	20230120_VC-FA19-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230120_VC-FA19-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230120_VC-FA19-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230120_VC-FA21-1	20230120_VC-FA21-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230120_VC-FA21-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230120_VC-FA21-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230120_VC-FA21-2	20230120_VC-FA21-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230120_VC-FA21-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230120_VC-FA21-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230120_VC-FA22-3	20230120_VC-FA22-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230120_VC-FA22-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230120_VC-FA22-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230120_VC-FA23-3	20230120_VC-FA23-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230120_VC-FA23-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230120_VC-FA23-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230120_VC-FA24-1	20230120_VC-FA24-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230120_VC-FA24-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230120_VC-FA24-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230120_VC-FA24-2	20230120_VC-FA24-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230120_VC-FA24-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230120_VC-FA24-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230120_VC-FA25-2	20230120_VC-FA25-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230120_VC-FA25-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230120_VC-FA25-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230120_VC-FA25-3	20230120_VC-FA25-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230120_VC-FA25-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230120_VC-FA25-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230123_VC_Plate9_FoddAdd.msf	20230123_VC_Plate9_FoddAdd.msf	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230123_VC_Plate9_FoddAdd.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230123_VC_Plate9_FoddAdd.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230206_VC-CTRL-P13-2	20230206_VC-CTRL-P13-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230206_VC-CTRL-P13-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230206_VC-CTRL-P13-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230206_VC-FA15-2	20230206_VC-FA15-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230206_VC-FA15-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230206_VC-FA15-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230206_VC-FA28-2	20230206_VC-FA28-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230206_VC-FA28-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230206_VC-FA28-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230206_VC-FA28-3	20230206_VC-FA28-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230206_VC-FA28-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230206_VC-FA28-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230206_VC-FA3-1	20230206_VC-FA3-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230206_VC-FA3-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230206_VC-FA3-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230206_VC-FA3-3	20230206_VC-FA3-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230206_VC-FA3-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230206_VC-FA3-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230206_VC-FA32-2	20230206_VC-FA32-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230206_VC-FA32-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230206_VC-FA32-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230206_VC-FA32-3	20230206_VC-FA32-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230206_VC-FA32-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230206_VC-FA32-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230206_VC-FA33-2	20230206_VC-FA33-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230206_VC-FA33-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230206_VC-FA33-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230206_VC-FA33-3	20230206_VC-FA33-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230206_VC-FA33-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230206_VC-FA33-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230206_VC-FA34-2	20230206_VC-FA34-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230206_VC-FA34-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230206_VC-FA34-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230206_VC-FA36-1	20230206_VC-FA36-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230206_VC-FA36-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230206_VC-FA36-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
