source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	characteristics[depletion]	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[proteomics data acquisition method]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 92	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc20.raw	20	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 93	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc21.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc21.raw	21	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 94	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc22.raw	22	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 95	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc23.raw	23	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 96	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc24.raw	24	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 97	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F1.raw	1	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 98	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F2.raw	2	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 99	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F3.raw	3	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 100	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F4.raw	4	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 101	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F5.raw	5	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 102	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F6.raw	6	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 103	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F7.raw	7	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 104	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F8.raw	8	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 105	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F9.raw	9	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 106	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F10.raw	10	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 107	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F11.raw	11	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 108	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F12.raw	12	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 109	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F13.raw	13	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 110	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F14.raw	14	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 111	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F15.raw	15	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 112	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F16.raw	16	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 113	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F17.raw	17	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 114	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F18.raw	18	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 115	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F19.raw	19	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 116	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F20.raw	20	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 117	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F21.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F21.raw	21	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 118	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F22.raw	22	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 119	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F23.raw	23	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-5	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 120	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library5_F24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library5_F24.raw	24	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 121	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library6_F1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F1.raw	1	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 122	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20170405_QEp2_PhGe_SA_LC12-14_Library6_F2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F2.raw	2	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
