source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
PXD031424-Sample-141	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_110420_PRM_L3_08	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_110420_PRM_L3_08.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-142	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_110420_PRM_L3_09	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_110420_PRM_L3_09.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-143	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_110420_PRM_L3_10	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_110420_PRM_L3_10.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-144	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_110420_PRM_L3_11	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_110420_PRM_L3_11.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-145	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_110420_PRM_L3_12	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_110420_PRM_L3_12.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-146	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_110420_PRM_L3_13	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_110420_PRM_L3_13.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-147	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_110420_PRM_L3_14	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_110420_PRM_L3_14.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-148	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_110420_PRM_L3_15	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_110420_PRM_L3_15.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-149	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_110420_PRM_L3_16	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_110420_PRM_L3_16.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-150	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_110420_PRM_L3_17	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_110420_PRM_L3_17.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-151	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_110420_PRM_L3_18	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_110420_PRM_L3_18.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-152	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_110420_PRM_L3_19	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_110420_PRM_L3_19.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-153	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_110420_PRM_L3_20	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_110420_PRM_L3_20.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-154	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_110420_PRM_L3_21	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_110420_PRM_L3_21.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-155	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_110420_PRM_L3_22	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_110420_PRM_L3_22.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-156	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_110420_PRM_L3_23	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_110420_PRM_L3_23.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-157	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_01	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_01.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-158	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_02	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_02.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-159	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_03	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_03.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-160	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_04	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_04.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-161	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_05	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_05.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-162	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_06	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_06.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-163	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_07	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_07.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-164	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_08	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_08.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-165	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_09	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_09.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-166	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_10	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_10.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-167	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_11	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_11.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-168	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_12	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_12.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-169	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_13	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_13.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-170	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_14	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_14.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-171	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_15	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_15.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-172	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_16	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_16.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-173	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_17	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_17.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-174	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_18	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_18.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-175	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_19	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_19.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-176	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_20	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_20.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-177	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_21	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_21.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-178	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_22	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_22.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-179	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L2_23	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L2_23.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-180	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_01	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_01.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-181	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_02	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_02.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-182	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_03	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_03.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-183	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_04	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_04.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-184	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_05	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_05.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-185	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_06	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_06.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-186	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_07	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_07.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD031424-Sample-187	Homo sapiens	not available	regular ventricular cardiac myocyte	not available	1	G_Weninger_120320_160420_PRM_L4_08	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000459	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600+;AC=MS:1002584	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	G_Weninger_120320_160420_PRM_L4_08.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
