source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[sex]	characteristics[material type]	characteristics[biological replicate]	characteristics[pooled sample]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[disease]
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_32	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	32	1	G0927-Bat-1S-32.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-32.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_33	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	33	1	G0927-Bat-1S-33.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-33.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_35	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	35	1	G0927-Bat-1S-35.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-35.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_38	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	38	1	G0927-Bat-1S-38.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-38.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_39	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	39	1	G0927-Bat-1S-39.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-39.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_4	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	4	1	G0927-Bat-1S-4.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-4.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_46	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	46	1	G0927-Bat-1S-46.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-46.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_47	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	47	1	G0927-Bat-1S-47.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-47.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_5	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	5	1	G0927-Bat-1S-5.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-5.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_50	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	50	1	G0927-Bat-1S-50.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-50.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_51	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	51	1	G0927-Bat-1S-51.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-51.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_55	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	55	1	G0927-Bat-1S-55.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-55.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_57	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	57	1	G0927-Bat-1S-57.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-57.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_59	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	59	1	G0927-Bat-1S-59.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-59.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_62	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	62	1	G0927-Bat-1S-62.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-62.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_63	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	63	1	G0927-Bat-1S-63.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-63.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_64	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	64	1	G0927-Bat-1S-64.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-64.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_68	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	68	1	G0927-Bat-1S-68.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-68.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_74	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	74	1	G0927-Bat-1S-74.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-74.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_82	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	82	1	G0927-Bat-1S-82.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-82.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_84	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	84	1	G0927-Bat-1S-84.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-84.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_86	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	86	1	G0927-Bat-1S-86.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-86.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_87	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	87	1	G0927-Bat-1S-87.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-87.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_89	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	89	1	G0927-Bat-1S-89.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-89.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_9	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	9	1	G0927-Bat-1S-9.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-9.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_91	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	91	1	G0927-Bat-1S-91.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-91.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_92	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	92	1	G0927-Bat-1S-92.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-92.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_93	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	93	1	G0927-Bat-1S-93.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-93.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
Rf_brain_soluble	NT=Rhinolophus ferrumequinum;AC=NCBITaxon:59479	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	not available	not available	organism part	pooled	pooled	spot_S_94	proteomic profiling by mass spectrometry	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Discovery;AC=MS:1000555	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Pyridylethyl;AC=UNIMOD:31;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	20 ppm	0.8 Da	94	1	G0927-Bat-1S-94.mzxml	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/05/PXD005158/G0927-Bat-1S-94.mzxml	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=normal;AC=PATO:0000461
