source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
DSS_colon-content-6.msf	DSS_colon-content-6.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_colon-content-6.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_colon-content-6.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_colon-content-8	DSS_colon-content-8	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_colon-content-8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_colon-content-8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-13_A.msf	DSS_Colon_mucus-13_A.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-13_A.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-13_A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-13_A	DSS_Colon_mucus-13_A	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-13_A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-13_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-13_B	DSS_Colon_mucus-13_B	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-13_B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-13_B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-13_C	DSS_Colon_mucus-13_C	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-13_C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-13_C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-14_A.msf	DSS_Colon_mucus-14_A.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-14_A.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-14_A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-14_B.msf	DSS_Colon_mucus-14_B.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-14_B.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-14_B.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-14_C.msf	DSS_Colon_mucus-14_C.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-14_C.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-14_C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-14_C	DSS_Colon_mucus-14_C	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-14_C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-14_C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-15_A.msf	DSS_Colon_mucus-15_A.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-15_A.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-15_A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-15_B.msf	DSS_Colon_mucus-15_B.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-15_B.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-15_B.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-15_B	DSS_Colon_mucus-15_B	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-15_B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-15_B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-15_C.msf	DSS_Colon_mucus-15_C.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-15_C.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-15_C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-15_C	DSS_Colon_mucus-15_C	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-15_C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-15_C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-16_C.msf	DSS_Colon_mucus-16_C.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-16_C.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-16_C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-17_C	DSS_Colon_mucus-17_C	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-17_C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-17_C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-18_B	DSS_Colon_mucus-18_B	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-18_B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-18_B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-18_C.msf	DSS_Colon_mucus-18_C.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-18_C.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-18_C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-19_A.msf	DSS_Colon_mucus-19_A.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-19_A.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-19_A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-19_C	DSS_Colon_mucus-19_C	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-19_C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-19_C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-20_B.msf	DSS_Colon_mucus-20_B.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-20_B.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-20_B.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-20_B	DSS_Colon_mucus-20_B	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-20_B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-20_B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-20_C.msf	DSS_Colon_mucus-20_C.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-20_C.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-20_C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-20_C	DSS_Colon_mucus-20_C	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-20_C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-20_C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-21_A.msf	DSS_Colon_mucus-21_A.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-21_A.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-21_A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-21_A	DSS_Colon_mucus-21_A	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-21_A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-21_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-21_B	DSS_Colon_mucus-21_B	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-21_B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-21_B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-22_A	DSS_Colon_mucus-22_A	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-22_A	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-22_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-22_C	DSS_Colon_mucus-22_C	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-22_C	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-22_C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-23_B.msf	DSS_Colon_mucus-23_B.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-23_B.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-23_B.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DSS_Colon_mucus-24_A.msf	DSS_Colon_mucus-24_A.msf	Mus musculus	feces	not applicable	not available	DSS_Microbiota_LC-MS_MS	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	feces	not available	1	DSS_Colon_mucus-24_A.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	DSS_Colon_mucus-24_A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
