source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
PJS20141208_pY100-19	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	19	PJS20141208_pY100-19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141208_pY100-19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141208_pY100-19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100206_PANC0813_n1_CID15_12	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	12	Emily_100206_PANC0813_n1_CID15_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100206_PANC0813_n1_CID15_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100206_PANC0813_n1_CID15_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141208_pY100-24	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	24	PJS20141208_pY100-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141208_pY100-24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141208_pY100-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141215_pY20-28	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	28	PJS20141215_pY20-28	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141215_pY20-28.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141215_pY20-28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141208_pY100-27	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	27	PJS20141208_pY100-27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141208_pY100-27.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141208_pY100-27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141208_pY100-33	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	33	PJS20141208_pY100-33	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141208_pY100-33.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141208_pY100-33.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141115_pY100-6	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	6	PJS20141115_pY100-6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141115_pY100-6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141115_pY100-6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
20100421_Panc1_n1_Orbi	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	1	20100421_Panc1_n1_Orbi	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20100421_Panc1_n1_Orbi.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/20100421_Panc1_n1_Orbi.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141208_pY100-21	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	21	PJS20141208_pY100-21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141208_pY100-21.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141208_pY100-21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141121_pY20-12	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	12	PJS20141121_pY20-12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141121_pY20-12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141121_pY20-12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100206_PANC0403_n1_CID15_14	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	14	Emily_100206_PANC0403_n1_CID15_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100206_PANC0403_n1_CID15_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100206_PANC0403_n1_CID15_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141215_pY20-34	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	34	PJS20141215_pY20-34	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141215_pY20-34.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141215_pY20-34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100206_PL45_n1_CID15_16	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	16	Emily_100206_PL45_n1_CID15_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100206_PL45_n1_CID15_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100206_PL45_n1_CID15_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141208_pY100-20	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	20	PJS20141208_pY100-20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141208_pY100-20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141208_pY100-20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100124_BxPC3_n2_CID15_4	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	4	Emily_100124_BxPC3_n2_CID15_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100124_BxPC3_n2_CID15_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100124_BxPC3_n2_CID15_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141215_pY20-22	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	22	PJS20141215_pY20-22	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141215_pY20-22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141215_pY20-22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141121_pY20-7	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	7	PJS20141121_pY20-7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141121_pY20-7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141121_pY20-7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
Emily_100206_Hs766T_n1_CID15_17	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	17	Emily_100206_Hs766T_n1_CID15_17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Emily_100206_Hs766T_n1_CID15_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/Emily_100206_Hs766T_n1_CID15_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
20100421_KRas_n1_Orbi	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	1	20100421_KRas_n1_Orbi	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20100421_KRas_n1_Orbi.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/20100421_KRas_n1_Orbi.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141115_pY100-12	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	12	PJS20141115_pY100-12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141115_pY100-12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141115_pY100-12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141208_pY100-26	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	26	PJS20141208_pY100-26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141208_pY100-26.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141208_pY100-26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141115_pY100-16	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	16	PJS20141115_pY100-16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141115_pY100-16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141115_pY100-16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141208_pY100-30	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	30	PJS20141208_pY100-30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141208_pY100-30.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141208_pY100-30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
PJS20141121_pY20-2	homo sapiens	Pancreatic cell line	not applicable	pancreatic cancer	2	PJS20141121_pY20-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=q exactive;AC=MS:1001911	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	PJS20141121_pY20-2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD003198/PJS20141121_pY20-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pancreatic cell line
