source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[human leukocyte antigen]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[individual]	characteristics[biological replicate]	material type	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]	factor value[human leukocyte antigen]
PXD019643-Sample-416	Homo sapiens	trachea	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN12	1	organism part	not available	run 1246	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170727_AM_AUT01-DN12_Trachea_W6-32_10%_DDA_3_400-650mz_msms17_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170727_AM_AUT01-DN12_Trachea_W6-32_10%_DDA_3_400-650mz_msms17_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	trachea	Human leukocyte antigen class I
PXD019643-Sample-418	Homo sapiens	bladder	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN12	1	organism part	not available	run 1250	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170702_AM_AUT01-DN12_Bladder_W6-32_10%_DDA_1_400-650mz_msms1_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170702_AM_AUT01-DN12_Bladder_W6-32_10%_DDA_1_400-650mz_msms1_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	bladder	Human leukocyte antigen class I
PXD019643-Sample-418	Homo sapiens	bladder	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN12	1	organism part	not available	run 1251	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170702_AM_AUT01-DN12_Bladder_W6-32_10%_DDA_2_400-650mz_msms2_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170702_AM_AUT01-DN12_Bladder_W6-32_10%_DDA_2_400-650mz_msms2_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	bladder	Human leukocyte antigen class I
PXD019643-Sample-418	Homo sapiens	bladder	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN12	1	organism part	not available	run 1252	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170702_AM_AUT01-DN12_Bladder_W6-32_10%_DDA_3_400-650mz_msms3_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170702_AM_AUT01-DN12_Bladder_W6-32_10%_DDA_3_400-650mz_msms3_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	bladder	Human leukocyte antigen class I
PXD019643-Sample-420	Homo sapiens	trachea	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN03	1	organism part	not available	run 1256	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	181006_AM_AUT01-DN03_Trachea_W6-32_10%_DDA_1_400-650mz_msms1_Refill.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/181006_AM_AUT01-DN03_Trachea_W6-32_10%_DDA_1_400-650mz_msms1_Refill.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	trachea	Human leukocyte antigen class I
PXD019643-Sample-420	Homo sapiens	trachea	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN03	1	organism part	not available	run 1257	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	181006_AM_AUT01-DN03_Trachea_W6-32_10%_DDA_2_400-650mz_msms2_Refill.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/181006_AM_AUT01-DN03_Trachea_W6-32_10%_DDA_2_400-650mz_msms2_Refill.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	trachea	Human leukocyte antigen class I
PXD019643-Sample-420	Homo sapiens	trachea	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN03	1	organism part	not available	run 1258	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	181006_AM_AUT01-DN03_Trachea_W6-32_10%_DDA_3_400-650mz_msms3_Refill.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/181006_AM_AUT01-DN03_Trachea_W6-32_10%_DDA_3_400-650mz_msms3_Refill.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	trachea	Human leukocyte antigen class I
PXD019643-Sample-422	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN08	1	organism part	not available	run 1262	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	160613_DK_AUT01-DN08_Thyroid_W6-32_20%_DDA_1_400-650mz_msms1_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/160613_DK_AUT01-DN08_Thyroid_W6-32_20%_DDA_1_400-650mz_msms1_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class I
PXD019643-Sample-422	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN08	1	organism part	not available	run 1263	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	160613_DK_AUT01-DN08_Thyroid_W6-32_20%_DDA_2_400-650mz_msms2_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/160613_DK_AUT01-DN08_Thyroid_W6-32_20%_DDA_2_400-650mz_msms2_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class I
PXD019643-Sample-422	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN08	1	organism part	not available	run 1264	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	160613_DK_AUT01-DN08_Thyroid_W6-32_20%_DDA_3_400-650mz_msms3_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/160613_DK_AUT01-DN08_Thyroid_W6-32_20%_DDA_3_400-650mz_msms3_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class I
PXD019643-Sample-423	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN06	1	organism part	not available	run 1265	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	161121_AM_AUT01-DN06_SmallIntestine_W6-32_10%_DDA_1_400-650mz_msms6_Jejunum.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/161121_AM_AUT01-DN06_SmallIntestine_W6-32_10%_DDA_1_400-650mz_msms6_Jejunum.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class I
PXD019643-Sample-423	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN06	1	organism part	not available	run 1266	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	161121_AM_AUT01-DN06_SmallIntestine_W6-32_10%_DDA_2_400-650mz_msms7_Jejunum.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/161121_AM_AUT01-DN06_SmallIntestine_W6-32_10%_DDA_2_400-650mz_msms7_Jejunum.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class I
PXD019643-Sample-423	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN06	1	organism part	not available	run 1267	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	161121_AM_AUT01-DN06_SmallIntestine_W6-32_10%_DDA_3_400-650mz_msms8_Jejunum.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/161121_AM_AUT01-DN06_SmallIntestine_W6-32_10%_DDA_3_400-650mz_msms8_Jejunum.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class I
PXD019643-Sample-424	Homo sapiens	esophagus	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN11	1	organism part	not available	run 1268	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171230_AM_AUT01-DN11_Esophagus_W6-32_10%_DDA_1_400-650mz_msms15_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171230_AM_AUT01-DN11_Esophagus_W6-32_10%_DDA_1_400-650mz_msms15_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	esophagus	Human leukocyte antigen class I
PXD019643-Sample-424	Homo sapiens	esophagus	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN11	1	organism part	not available	run 1269	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171230_AM_AUT01-DN11_Esophagus_W6-32_10%_DDA_2_400-650mz_msms16_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171230_AM_AUT01-DN11_Esophagus_W6-32_10%_DDA_2_400-650mz_msms16_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	esophagus	Human leukocyte antigen class I
PXD019643-Sample-424	Homo sapiens	esophagus	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN11	1	organism part	not available	run 1270	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171230_AM_AUT01-DN11_Esophagus_W6-32_10%_DDA_3_400-650mz_msms17_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171230_AM_AUT01-DN11_Esophagus_W6-32_10%_DDA_3_400-650mz_msms17_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	esophagus	Human leukocyte antigen class I
PXD019643-Sample-427	Homo sapiens	testis	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 1277	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170929_AM_AUT01-DN17_Testis_W6-32_10%_DDA_1_400-650mz_msms18_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170929_AM_AUT01-DN17_Testis_W6-32_10%_DDA_1_400-650mz_msms18_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	testis	Human leukocyte antigen class I
PXD019643-Sample-427	Homo sapiens	testis	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 1278	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170929_AM_AUT01-DN17_Testis_W6-32_10%_DDA_2_400-650mz_msms19_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170929_AM_AUT01-DN17_Testis_W6-32_10%_DDA_2_400-650mz_msms19_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	testis	Human leukocyte antigen class I
PXD019643-Sample-427	Homo sapiens	testis	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 1279	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	170929_AM_AUT01-DN17_Testis_W6-32_10%_DDA_3_400-650mz_msms20_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/170929_AM_AUT01-DN17_Testis_W6-32_10%_DDA_3_400-650mz_msms20_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	testis	Human leukocyte antigen class I
PXD019643-Sample-430	Homo sapiens	trachea	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 1286	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	180108_AM_AUT01-DN17_Trachea_W6-32_10%_DDA_1_400-650mz_msms21_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/180108_AM_AUT01-DN17_Trachea_W6-32_10%_DDA_1_400-650mz_msms21_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	trachea	Human leukocyte antigen class I
PXD019643-Sample-430	Homo sapiens	trachea	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 1287	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	180108_AM_AUT01-DN17_Trachea_W6-32_10%_DDA_2_400-650mz_msms22_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/180108_AM_AUT01-DN17_Trachea_W6-32_10%_DDA_2_400-650mz_msms22_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	trachea	Human leukocyte antigen class I
PXD019643-Sample-430	Homo sapiens	trachea	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 1288	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	180108_AM_AUT01-DN17_Trachea_W6-32_10%_DDA_3_400-650mz_msms23_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/180108_AM_AUT01-DN17_Trachea_W6-32_10%_DDA_3_400-650mz_msms23_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	trachea	Human leukocyte antigen class I
PXD019643-Sample-433	Homo sapiens	heart	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN09	1	organism part	not available	run 1295	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	161221_AM_AUT01-DN09_Heart_W6-32_10%_DDA_1_400-650mz_msms5_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/161221_AM_AUT01-DN09_Heart_W6-32_10%_DDA_1_400-650mz_msms5_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	heart	Human leukocyte antigen class I
PXD019643-Sample-433	Homo sapiens	heart	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN09	1	organism part	not available	run 1296	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	161221_AM_AUT01-DN09_Heart_W6-32_10%_DDA_2_400-650mz_msms6_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/161221_AM_AUT01-DN09_Heart_W6-32_10%_DDA_2_400-650mz_msms6_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	heart	Human leukocyte antigen class I
PXD019643-Sample-433	Homo sapiens	heart	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN09	1	organism part	not available	run 1297	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	161221_AM_AUT01-DN09_Heart_W6-32_10%_DDA_3_400-650mz_msms7_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/161221_AM_AUT01-DN09_Heart_W6-32_10%_DDA_3_400-650mz_msms7_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	heart	Human leukocyte antigen class I
PXD019643-Sample-434	Homo sapiens	tongue	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 1298	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171006_AM_AUT01-DN17_Tongue_W6-32_10%_DDA_1_400-650mz_msms12_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171006_AM_AUT01-DN17_Tongue_W6-32_10%_DDA_1_400-650mz_msms12_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	tongue	Human leukocyte antigen class I
PXD019643-Sample-434	Homo sapiens	tongue	not available	not available	Human leukocyte antigen class I	not available	not applicable	not available	AUT01-DN17	1	organism part	not available	run 1299	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	171006_AM_AUT01-DN17_Tongue_W6-32_10%_DDA_2_400-650mz_msms13_standard.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD019643/171006_AM_AUT01-DN17_Tongue_W6-32_10%_DDA_2_400-650mz_msms13_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=CID;AC=MS:1000133	35% NCE	5 ppm	0.02 Da	tongue	Human leukocyte antigen class I
