source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[biological replicate]	characteristics[compound]	characteristics[pooled sample]	assay name	technology type	comment [fractionation method]	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	comment[data acquisition]	comment[instrument_id]	comment[gradient length]	comment[gradient flow-rate]	comment[analytical_column]	comment[trap_column]	factor value[factor]
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 78	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	60	CK_P2109_048.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	250nl/min	ES902	not available	ES902_68min-250nl_P2109_048-050
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 79	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	61	CK_P2109_049.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	250nl/min	ES902	not available	ES902_68min-250nl_P2109_048-050
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 80	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	117	CK_P2111_053.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	350nl/min	ES902	164946	ES902trap_68min-350nl_P2111_053-055
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 81	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	119	CK_P2111_055.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	350nl/min	ES902	164946	ES902trap_68min-350nl_P2111_053-055
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 82	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	118	CK_P2111_054.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	350nl/min	ES902	164946	ES902trap_68min-350nl_P2111_053-055
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 83	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	14	CK_M2110_200.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	33min	300nl/min	ES901	not available	ES901_33min-300nl_M2110_199-201
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 84	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	13	CK_M2110_199.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	33min	300nl/min	ES901	not available	ES901_33min-300nl_M2110_199-201
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 85	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	15	CK_M2110_201.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	33min	300nl/min	ES901	not available	ES901_33min-300nl_M2110_199-201
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 86	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	53	CK_P2109_038.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	350nl/min	ES902	not available	ES902_45min-350nl_P2109_037-038
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 87	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	52	CK_P2109_037.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	350nl/min	ES902	not available	ES902_45min-350nl_P2109_037-038
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 88	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	120	CK_P2111_057.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES902	164946	ES902trap_90min-350nl_P2111_057-059
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 89	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	121	CK_P2111_058.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES902	164946	ES902trap_90min-350nl_P2111_057-059
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 90	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	122	CK_P2111_059.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES902	164946	ES902trap_90min-350nl_P2111_057-059
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 91	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	7	CK_M2110_191.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	22min	350nl/min	ES901	not available	ES901_22min-350nl_M2110_191-193
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 92	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	8	CK_M2110_192.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	22min	350nl/min	ES901	not available	ES901_22min-350nl_M2110_191-193
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 93	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	9	CK_M2110_193.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	22min	350nl/min	ES901	not available	ES901_22min-350nl_M2110_191-193
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 94	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	56	CK_P2109_042.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	425nl/min	ES902	not available	ES902_45min-425nl_P2109_040-042
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 95	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	55	CK_P2109_041.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	425nl/min	ES902	not available	ES902_45min-425nl_P2109_040-042
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 96	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	54	CK_P2109_040.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	425nl/min	ES902	not available	ES902_45min-425nl_P2109_040-042
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 97	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	80	CK_P2109_243.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	350nl/min	ES902	not available	ES902_45min-350nl_P2111_241-243
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 98	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	79	CK_P2109_242.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	350nl/min	ES902	not available	ES902_45min-350nl_P2111_241-243
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 99	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	78	CK_P2109_241.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	350nl/min	ES902	not available	ES902_45min-350nl_P2111_241-243
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 100	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	67	CK_P2109_060.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	250nl/min	ES902	164946	ES902trap_68min-250nl_P2109_059-061
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 101	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	66	CK_P2109_059.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	250nl/min	ES902	164946	ES902trap_68min-250nl_P2109_059-061
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 102	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	68	CK_P2109_061.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	250nl/min	ES902	164946	ES902trap_68min-250nl_P2109_059-061
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 103	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	127	CK_P2111_073.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	120min	350nl/min	ES903	164946	ES903trap_120min-350nl_P2111_072-074
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 104	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	126	CK_P2111_072.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	120min	350nl/min	ES903	164946	ES903trap_120min-350nl_P2111_072-074
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 105	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	128	CK_P2111_074.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	120min	350nl/min	ES903	164946	ES903trap_120min-350nl_P2111_072-074
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 106	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	4	CK_M2110_187.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	22min	300nl/min	ES901	not available	ES901_22min-300nl_M2110_187-189
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 107	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	6	CK_M2110_189.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	22min	300nl/min	ES901	not available	ES901_22min-300nl_M2110_187-189
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 108	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	5	CK_M2110_188.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	22min	300nl/min	ES901	not available	ES901_22min-300nl_M2110_187-189
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 109	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	47	CK_P2109_026.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	33min	500nl/min	ES901	not available	ES901_33min-500nl_P2109_026-027
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 110	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	48	CK_P2109_027.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	33min	500nl/min	ES901	not available	ES901_33min-500nl_P2109_026-027
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 111	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	46	CK_P2109_025.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	33min	500nl/min	ES901	not available	ES901_33min-500nl_P2109_026-027
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 112	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	40	CK_P2109_017.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	33min	350nl/min	ES901	not available	ES901_33min-350nl_P2109_017-019
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 113	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	41	CK_P2109_018.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	33min	350nl/min	ES901	not available	ES901_33min-350nl_P2109_017-019
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 114	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	42	CK_P2109_019.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	33min	350nl/min	ES901	not available	ES901_33min-350nl_P2109_017-019
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 115	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	98	CK_P2110_141.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	120min	350nl/min	ES902	164946	ES902trap_120min-350nl_P2110_140-141
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 116	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	97	CK_P2110_140.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	120min	350nl/min	ES902	164946	ES902trap_120min-350nl_P2110_140-141
